Employee_ID,First_Name,Last_Name,Full Name,Age,Department,Region ,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1775,Bob,Jones,Bob Jones,25,Cloud Tech,Florida,Active,26/11/2020,97046.33,bob.jones@example.com,7102676719,Good,FALSE
EMP1776,Charlie,Smith,Charlie Smith,40,DevOps,Illinois,Inactive,14/03/2020,56518.84,charlie.smith@example.com,9579927078,Average,FALSE
EMP1777,Frank,Garcia,Frank Garcia,40,Cloud Tech,Florida,Pending,12/05/2020,70498.29,frank.garcia@example.com,5515122945,Good,TRUE
EMP1778,Eva,Garcia,Eva Garcia,35,Sales,Florida,Pending,05/03/2021,98708.06,eva.garcia@example.com,2135415969,Average,TRUE
EMP1779,Bob,Williams,Bob Williams,,DevOps,Nevada,Pending,28/06/2020,83856.41,bob.williams@example.com,9962543847,Excellent,FALSE
EMP1780,Eva,Smith,Eva Smith,40,Sales,California,Inactive,12/12/2022,90259.99,eva.smith@example.com,752034475,Average,FALSE
EMP1781,Charlie,Williams,Charlie Williams,,Sales,Florida,Pending,02/02/2024,94230.03,charlie.williams@example.com,5047158028,Excellent,TRUE
EMP1782,Charlie,Garcia,Charlie Garcia,,Admin,Nevada,Inactive,31/01/2021,50110.66,charlie.garcia@example.com,904637659,Average,TRUE
EMP1783,Bob,Brown,Bob Brown,30,Sales,Florida,Inactive,03/04/2020,73365.46,bob.brown@example.com,4655866524,Poor,FALSE
EMP1784,David,Johnson,David Johnson,25,DevOps,New York,Pending,30/07/2021,67809.23,david.johnson@example.com,4837441714,Excellent,FALSE
EMP1785,Eva,Smith,Eva Smith,,Sales,California,Active,21/08/2020,98008.51,eva.smith@example.com,8102131250,Average,FALSE
EMP1786,Alice,Davis,Alice Davis,30,Admin,California,Inactive,09/10/2023,83537.58,alice.davis@example.com,2931100590,Poor,FALSE
EMP1787,Alice,Garcia,Alice Garcia,30,Finance,New York,Pending,01/08/2022,112444.08,alice.garcia@example.com,2975191022,Excellent,TRUE
EMP1788,Frank,Garcia,Frank Garcia,40,Finance,Nevada,Active,06/09/2024,86475.13,frank.garcia@example.com,1211063300,Poor,TRUE
EMP1789,Frank,Davis,Frank Davis,,Sales,Texas,Active,28/03/2023,97984.53,frank.davis@example.com,6583737926,Good,TRUE
EMP1790,Frank,Miller,Frank Miller,25,Admin,California,Active,25/11/2021,118853.31,frank.miller@example.com,4907280122,Good,FALSE
EMP1791,Charlie,Garcia,Charlie Garcia,,Sales,Florida,Active,03/05/2023,58179.12,charlie.garcia@example.com,4289311324,Excellent,FALSE
EMP1792,Eva,Jones,Eva Jones,35,DevOps,Texas,Inactive,27/04/2022,56075.84,eva.jones@example.com,3269496842,Average,TRUE
EMP1793,Frank,Brown,Frank Brown,40,HR,New York,Pending,11/09/2021,62250.89,frank.brown@example.com,6453804420,Excellent,TRUE
EMP1794,Alice,Smith,Alice Smith,30,Cloud Tech,Florida,Pending,21/02/2020,105931.77,alice.smith@example.com,175096169,Poor,TRUE
EMP1795,Charlie,Davis,Charlie Davis,30,HR,Florida,Pending,24/11/2024,86653.96,charlie.davis@example.com,1595919456,Average,TRUE
EMP1796,Charlie,Jones,Charlie Jones,25,Sales,Nevada,Active,24/02/2021,100719.94,charlie.jones@example.com,5757475832,Good,FALSE
EMP1797,Bob,Davis,Bob Davis,25,HR,Texas,Pending,02/10/2024,91600.13,bob.davis@example.com,9205677566,Average,TRUE
EMP1798,Heidi,Smith,Heidi Smith,25,Cloud Tech,Illinois,Pending,06/03/2024,71873.66,heidi.smith@example.com,7722660255,Good,TRUE
EMP1799,Eva,Williams,Eva Williams,30,HR,New York,Active,09/08/2021,69365.47,eva.williams@example.com,2650622922,Average,TRUE
EMP1800,Heidi,Smith,Heidi Smith,25,HR,New York,Active,14/07/2021,58012.23,heidi.smith@example.com,1067245306,Average,TRUE
EMP1801,Bob,Miller,Bob Miller,30,Sales,California,Pending,14/10/2021,68973.65,bob.miller@example.com,6248433796,Average,TRUE
EMP1802,Eva,Smith,Eva Smith,,Admin,New York,Active,29/09/2021,92928.4,eva.smith@example.com,6627051156,Poor,TRUE
EMP1803,Heidi,Smith,Heidi Smith,25,Admin,Texas,Inactive,15/10/2023,53531.92,heidi.smith@example.com,9423873669,Poor,TRUE
EMP1804,Bob,Miller,Bob Miller,40,Finance,New York,Pending,05/05/2023,112389.31,bob.miller@example.com,4254969191,Excellent,FALSE
EMP1805,Heidi,Brown,Heidi Brown,,HR,California,Inactive,01/08/2024,63870.3,heidi.brown@example.com,8455259709,Excellent,FALSE
EMP1806,Bob,Garcia,Bob Garcia,40,Sales,New York,Active,22/07/2024,106164.53,bob.garcia@example.com,7563353573,Good,FALSE
EMP1807,Bob,Smith,Bob Smith,40,HR,Nevada,Pending,25/12/2023,103654.54,bob.smith@example.com,8595325938,Poor,FALSE
EMP1808,David,Miller,David Miller,30,Sales,California,Inactive,13/03/2022,62834.72,david.miller@example.com,9337970580,Good,TRUE
EMP1809,Frank,Jones,Frank Jones,35,Finance,Florida,Active,13/05/2020,83273.41,frank.jones@example.com,6295187793,Excellent,FALSE
EMP1810,Heidi,Williams,Heidi Williams,30,HR,California,Pending,22/03/2023,58917.58,heidi.williams@example.com,1763425072,Good,FALSE
EMP1811,Bob,Williams,Bob Williams,35,Sales,Nevada,Active,10/06/2024,71148.27,bob.williams@example.com,3055978244,Excellent,TRUE
EMP1812,Grace,Smith,Grace Smith,30,Sales,New York,Pending,21/11/2020,118172.42,grace.smith@example.com,7598339913,Poor,TRUE
EMP1813,Frank,Brown,Frank Brown,30,DevOps,Illinois,Inactive,25/05/2024,118614.37,frank.brown@example.com,388436603,Average,FALSE
EMP1814,Frank,Brown,Frank Brown,,DevOps,New York,Active,19/09/2023,96872.36,frank.brown@example.com,4324006156,Poor,FALSE
EMP1815,Heidi,Jones,Heidi Jones,25,Sales,Illinois,Inactive,28/10/2021,88856.14,heidi.jones@example.com,2768297513,Good,TRUE
EMP1816,Charlie,Smith,Charlie Smith,35,Finance,Texas,Pending,10/08/2020,97985.61,charlie.smith@example.com,7439742924,Good,FALSE
EMP1817,Grace,Williams,Grace Williams,35,Finance,Nevada,Pending,05/05/2020,56337.31,grace.williams@example.com,105875255,Poor,TRUE
EMP1818,Alice,Brown,Alice Brown,30,DevOps,New York,Inactive,24/12/2022,70405.23,alice.brown@example.com,8065625903,Poor,TRUE
EMP1819,Heidi,Smith,Heidi Smith,30,Admin,Nevada,Inactive,05/09/2021,89919.35,heidi.smith@example.com,5990802710,Excellent,TRUE
EMP1820,Eva,Davis,Eva Davis,40,DevOps,California,Active,08/04/2023,50568.35,eva.davis@example.com,2218231554,Good,TRUE
EMP1821,Grace,Brown,Grace Brown,30,HR,Texas,Inactive,29/01/2023,N/A,grace.brown@example.com,1651768085,Good,FALSE
EMP1822,Frank,Miller,Frank Miller,25,HR,Texas,Active,03/06/2022,99155.53,frank.miller@example.com,6281372142,Poor,TRUE
EMP1823,Frank,Davis,Frank Davis,40,Finance,Florida,Inactive,21/01/2023,64785.13,frank.davis@example.com,3080037002,Average,TRUE
EMP1824,Charlie,Garcia,Charlie Garcia,30,Sales,Florida,Inactive,16/09/2024,79206.48,charlie.garcia@example.com,3228556607,Good,FALSE
EMP1825,Charlie,Brown,Charlie Brown,30,Cloud Tech,Texas,Pending,02/02/2020,60079.71,charlie.brown@example.com,4706810389,Average,TRUE
EMP1826,Grace,Williams,Grace Williams,30,Cloud Tech,New York,Pending,08/07/2024,79109.88,grace.williams@example.com,3397051957,Poor,FALSE
EMP1827,Grace,Johnson,Grace Johnson,,Admin,Florida,Pending,18/05/2022,88643.5,grace.johnson@example.com,2632809447,Poor,FALSE
EMP1828,Frank,Davis,Frank Davis,30,Admin,Florida,Pending,16/01/2020,90455.7,frank.davis@example.com,5862394534,Excellent,FALSE
EMP1829,David,Garcia,David Garcia,,HR,Florida,Pending,26/03/2023,75687.9,david.garcia@example.com,4614707985,Good,TRUE
EMP1830,Heidi,Jones,Heidi Jones,35,Cloud Tech,Illinois,Inactive,15/11/2023,55604.42,heidi.jones@example.com,3210613393,Average,FALSE
EMP1831,Eva,Jones,Eva Jones,40,Sales,Texas,Pending,27/12/2024,92704.94,eva.jones@example.com,3945703942,Excellent,FALSE
EMP1832,Bob,Williams,Bob Williams,,Sales,California,Pending,18/04/2020,113250.97,bob.williams@example.com,8040325375,Good,TRUE
EMP1833,Alice,Brown,Alice Brown,40,Finance,Illinois,Inactive,21/03/2023,101367.02,alice.brown@example.com,5769277893,Excellent,FALSE
EMP1834,Eva,Smith,Eva Smith,35,Admin,Texas,Pending,08/05/2023,102459.77,eva.smith@example.com,3191009003,Poor,FALSE
EMP1835,Eva,Brown,Eva Brown,25,DevOps,Florida,Pending,12/12/2020,90100.2,eva.brown@example.com,476921052,Good,FALSE
EMP1836,Eva,Williams,Eva Williams,,Cloud Tech,California,Inactive,17/06/2020,58877.49,eva.williams@example.com,3651460400,Excellent,FALSE
EMP1837,Eva,Jones,Eva Jones,35,Admin,Illinois,Inactive,17/07/2021,N/A,eva.jones@example.com,4247310719,Excellent,FALSE
EMP1838,Bob,Brown,Bob Brown,,Admin,Illinois,Pending,05/11/2020,96140.89,bob.brown@example.com,1137984408,Average,TRUE
EMP1839,Charlie,Jones,Charlie Jones,35,DevOps,New York,Inactive,05/01/2021,105956.04,charlie.jones@example.com,7123166006,Excellent,FALSE
EMP1840,Frank,Davis,Frank Davis,25,Admin,Illinois,Active,11/09/2024,84716.38,frank.davis@example.com,6762090143,Good,FALSE
EMP1841,Grace,Garcia,Grace Garcia,30,DevOps,Florida,Pending,29/07/2023,61709.83,grace.garcia@example.com,7340433699,Good,TRUE
EMP1842,Frank,Smith,Frank Smith,25,DevOps,California,Active,17/04/2020,61732.03,frank.smith@example.com,9687304518,Average,TRUE
EMP1843,Eva,Davis,Eva Davis,40,DevOps,Illinois,Active,16/02/2022,97845.7,eva.davis@example.com,5778255881,Good,TRUE
EMP1844,Eva,Jones,Eva Jones,30,Sales,Florida,Active,14/08/2021,114905.58,eva.jones@example.com,5562965753,Poor,FALSE
EMP1845,Frank,Jones,Frank Jones,,DevOps,Texas,Active,24/12/2022,94619.69,frank.jones@example.com,2786561941,Good,TRUE
EMP1846,Grace,Johnson,Grace Johnson,,DevOps,California,Inactive,07/07/2021,68696.15,grace.johnson@example.com,5577820581,Good,FALSE
EMP1847,Grace,Johnson,Grace Johnson,40,DevOps,Nevada,Active,12/02/2024,97032.29,grace.johnson@example.com,9582923615,Excellent,FALSE
EMP1848,Frank,Davis,Frank Davis,30,HR,Illinois,Active,09/10/2023,50593.33,frank.davis@example.com,1880819047,Excellent,TRUE
EMP1849,Grace,Miller,Grace Miller,25,Sales,Texas,Pending,02/07/2022,74606.15,grace.miller@example.com,2357155867,Good,TRUE
EMP1850,Eva,Davis,Eva Davis,30,Cloud Tech,Texas,Pending,07/07/2020,53981.73,eva.davis@example.com,6395613722,Average,FALSE
EMP1851,David,Johnson,David Johnson,,DevOps,Texas,Pending,02/09/2020,56047.05,david.johnson@example.com,817214363,Excellent,TRUE
EMP1852,Grace,Jones,Grace Jones,,Admin,Texas,Pending,12/01/2021,67733.5,grace.jones@example.com,3813000412,Average,FALSE
EMP1853,Bob,Williams,Bob Williams,40,HR,Florida,Pending,29/09/2023,103891.64,bob.williams@example.com,2114716559,Good,TRUE
EMP1854,Charlie,Davis,Charlie Davis,25,HR,Texas,Inactive,06/03/2022,73285.83,charlie.davis@example.com,9456534698,Good,TRUE
EMP1855,Eva,Jones,Eva Jones,30,Finance,Texas,Inactive,14/02/2021,92721.13,eva.jones@example.com,7990707549,Poor,TRUE
EMP1856,Heidi,Williams,Heidi Williams,25,Admin,Illinois,Inactive,23/03/2021,92977.64,heidi.williams@example.com,4768169956,Excellent,FALSE
EMP1857,Heidi,Williams,Heidi Williams,35,Cloud Tech,Texas,Active,24/05/2020,89994.12,heidi.williams@example.com,607174810,Good,TRUE
EMP1858,Heidi,Johnson,Heidi Johnson,25,Finance,New York,Pending,04/08/2023,50060.73,heidi.johnson@example.com,3176539704,Poor,FALSE
EMP1859,Grace,Davis,Grace Davis,35,Admin,Nevada,Inactive,12/03/2022,90224.82,grace.davis@example.com,4873961028,Excellent,FALSE
EMP1860,Heidi,Brown,Heidi Brown,40,Finance,Florida,Pending,18/05/2024,106859.3,heidi.brown@example.com,871827495,Good,FALSE
EMP1861,David,Smith,David Smith,25,Finance,Nevada,Inactive,05/09/2020,89707.07,david.smith@example.com,8049187273,Good,FALSE
EMP1862,Frank,Johnson,Frank Johnson,35,DevOps,California,Inactive,23/04/2020,94259.08,frank.johnson@example.com,2049561212,Excellent,TRUE
EMP1863,Bob,Johnson,Bob Johnson,35,Sales,California,Active,18/09/2024,82174.75,bob.johnson@example.com,7730626041,Excellent,FALSE
EMP1864,David,Brown,David Brown,30,Sales,Texas,Inactive,15/09/2023,63370.22,david.brown@example.com,3597371121,Excellent,FALSE
EMP1865,Bob,Smith,Bob Smith,35,Finance,Texas,Pending,15/06/2022,101472.69,bob.smith@example.com,2990775607,Good,TRUE
EMP1866,David,Jones,David Jones,25,DevOps,Illinois,Active,28/09/2022,77213.73,david.jones@example.com,5816704685,Good,FALSE
EMP1867,Eva,Miller,Eva Miller,40,Sales,Florida,Active,16/03/2020,73749.96,eva.miller@example.com,1114576831,Poor,TRUE
EMP1868,Alice,Davis,Alice Davis,40,Cloud Tech,New York,Pending,28/09/2023,86618.37,alice.davis@example.com,1021923784,Average,FALSE
EMP1869,Charlie,Miller,Charlie Miller,,Admin,Texas,Active,15/02/2024,59911.33,charlie.miller@example.com,8471296179,Excellent,TRUE
EMP1870,Heidi,Jones,Heidi Jones,,Cloud Tech,New York,Pending,21/08/2023,59137.64,heidi.jones@example.com,3324260507,Good,FALSE
EMP1871,Alice,Garcia,Alice Garcia,35,Cloud Tech,Florida,Pending,15/12/2020,108474.65,alice.garcia@example.com,184980424,Good,TRUE
EMP1872,Bob,Johnson,Bob Johnson,25,Finance,Illinois,Pending,27/03/2021,54417.71,bob.johnson@example.com,3733777311,Excellent,FALSE
EMP1873,Frank,Smith,Frank Smith,40,HR,Texas,Pending,25/03/2023,88211.94,frank.smith@example.com,6881228216,Average,FALSE
EMP1874,David,Johnson,David Johnson,25,Sales,New York,Inactive,09/05/2020,58452.18,david.johnson@example.com,8192365345,Excellent,TRUE
EMP1875,Grace,Williams,Grace Williams,30,DevOps,California,Pending,03/12/2020,80706.28,grace.williams@example.com,605603566,Average,TRUE
EMP1876,Alice,Johnson,Alice Johnson,30,Cloud Tech,Nevada,Pending,09/02/2022,N/A,alice.johnson@example.com,9327986238,Good,TRUE
EMP1877,Heidi,Johnson,Heidi Johnson,25,Cloud Tech,Texas,Active,01/07/2020,99471.89,heidi.johnson@example.com,8471690617,Average,TRUE
EMP1878,Eva,Jones,Eva Jones,40,DevOps,Florida,Pending,16/09/2020,64431.22,eva.jones@example.com,1205464753,Poor,FALSE
EMP1879,Heidi,Jones,Heidi Jones,40,Admin,New York,Pending,17/11/2023,52633.48,heidi.jones@example.com,8954787697,Good,FALSE
EMP1880,Heidi,Jones,Heidi Jones,,Cloud Tech,Nevada,Inactive,13/12/2021,79315.01,heidi.jones@example.com,9992751757,Poor,TRUE
EMP1881,David,Miller,David Miller,25,Sales,Texas,Pending,11/01/2022,110391.17,david.miller@example.com,8914444982,Excellent,FALSE
EMP1882,David,Williams,David Williams,40,DevOps,Nevada,Active,20/07/2021,53714.83,david.williams@example.com,5539354357,Excellent,TRUE
EMP1883,Charlie,Garcia,Charlie Garcia,40,Finance,New York,Active,04/10/2023,114587.11,charlie.garcia@example.com,6449639242,Excellent,TRUE
EMP1884,Frank,Garcia,Frank Garcia,35,Admin,Florida,Inactive,15/11/2021,93177.35,frank.garcia@example.com,5885379820,Average,FALSE
EMP1885,Heidi,Jones,Heidi Jones,25,Cloud Tech,Nevada,Active,05/01/2023,62312.13,heidi.jones@example.com,4339527535,Good,FALSE
EMP1886,Heidi,Smith,Heidi Smith,,Cloud Tech,Texas,Active,17/01/2024,81137.46,heidi.smith@example.com,7497852490,Excellent,FALSE
EMP1887,Grace,Miller,Grace Miller,30,DevOps,Nevada,Inactive,16/04/2021,104528.27,grace.miller@example.com,4168601346,Excellent,FALSE
EMP1888,Bob,Brown,Bob Brown,30,DevOps,Florida,Active,08/02/2022,112395.56,bob.brown@example.com,7894896339,Good,FALSE
EMP1889,Heidi,Smith,Heidi Smith,25,Finance,New York,Active,02/06/2023,81849.36,heidi.smith@example.com,6791766511,Excellent,FALSE
EMP1890,Charlie,Davis,Charlie Davis,40,DevOps,New York,Pending,04/01/2022,118288.91,charlie.davis@example.com,2150014187,Poor,FALSE
EMP1891,Charlie,Davis,Charlie Davis,25,DevOps,Illinois,Active,28/07/2021,59555.1,charlie.davis@example.com,4216309000,Good,TRUE
EMP1892,Heidi,Smith,Heidi Smith,40,Admin,California,Active,20/12/2024,70661.31,heidi.smith@example.com,5944633398,Good,TRUE
EMP1893,Charlie,Jones,Charlie Jones,,Sales,New York,Active,23/04/2022,109988.16,charlie.jones@example.com,9485320894,Good,TRUE
EMP1894,David,Brown,David Brown,,Finance,Florida,Inactive,30/01/2020,101101.24,david.brown@example.com,3263890218,Poor,TRUE
EMP1895,David,Brown,David Brown,30,HR,Florida,Pending,31/03/2021,112427.58,david.brown@example.com,9471136336,Good,TRUE
EMP1896,Charlie,Miller,Charlie Miller,,Cloud Tech,Florida,Active,23/03/2020,119389.15,charlie.miller@example.com,9223410345,Poor,FALSE
EMP1897,Alice,Brown,Alice Brown,40,Sales,Florida,Inactive,16/07/2024,105861.23,alice.brown@example.com,9967331166,Good,TRUE
EMP1898,Heidi,Davis,Heidi Davis,40,Admin,Texas,Pending,22/03/2024,50869.61,heidi.davis@example.com,7269608436,Average,TRUE
EMP1899,David,Williams,David Williams,30,HR,California,Active,19/08/2023,N/A,david.williams@example.com,6855078966,Excellent,TRUE
EMP1900,Eva,Jones,Eva Jones,30,DevOps,Florida,Pending,10/03/2024,90856.21,eva.jones@example.com,9352196262,Average,TRUE
EMP1901,Heidi,Brown,Heidi Brown,30,DevOps,Florida,Active,05/06/2024,111008.63,heidi.brown@example.com,3556434368,Excellent,TRUE
EMP1902,Alice,Miller,Alice Miller,25,Finance,Nevada,Inactive,23/12/2022,52289.99,alice.miller@example.com,7093170694,Poor,TRUE
EMP1903,Eva,Davis,Eva Davis,,Sales,Illinois,Active,01/06/2024,97926.56,eva.davis@example.com,5607676163,Average,TRUE
EMP1904,Frank,Williams,Frank Williams,25,Sales,Nevada,Inactive,23/12/2024,53609.38,frank.williams@example.com,5345472238,Good,FALSE
EMP1905,Heidi,Johnson,Heidi Johnson,,Cloud Tech,California,Inactive,24/12/2020,95372.09,heidi.johnson@example.com,8983065030,Excellent,FALSE
EMP1906,David,Johnson,David Johnson,30,HR,New York,Pending,20/08/2020,95432.69,david.johnson@example.com,2198041846,Excellent,TRUE
EMP1907,David,Williams,David Williams,30,HR,California,Inactive,28/10/2022,97615.87,david.williams@example.com,2426423641,Average,FALSE
EMP1908,Bob,Davis,Bob Davis,35,HR,Florida,Inactive,23/10/2022,86867.78,bob.davis@example.com,8131909247,Poor,FALSE
EMP1909,Eva,Miller,Eva Miller,40,Sales,California,Pending,20/11/2023,106615.71,eva.miller@example.com,7623039110,Average,FALSE
EMP1910,Bob,Williams,Bob Williams,30,Finance,Texas,Active,11/03/2022,112856.21,bob.williams@example.com,4281785227,Poor,FALSE
EMP1911,Bob,Jones,Bob Jones,25,Admin,California,Active,28/11/2023,60356.78,bob.jones@example.com,2305248087,Poor,TRUE
EMP1912,David,Jones,David Jones,,DevOps,Texas,Inactive,03/05/2022,117870.22,david.jones@example.com,622072238,Excellent,FALSE
EMP1913,Charlie,Johnson,Charlie Johnson,40,HR,Florida,Inactive,19/02/2024,95127.91,charlie.johnson@example.com,5947372131,Average,FALSE
EMP1914,Bob,Brown,Bob Brown,25,Admin,Illinois,Pending,18/11/2021,78818.42,bob.brown@example.com,9016204786,Average,FALSE
EMP1915,Frank,Miller,Frank Miller,40,Sales,Nevada,Pending,21/12/2022,108933.55,frank.miller@example.com,6886878598,Poor,TRUE
EMP1916,Eva,Johnson,Eva Johnson,,Admin,California,Active,04/06/2024,68200.52,eva.johnson@example.com,6486287202,Average,TRUE
EMP1917,Eva,Brown,Eva Brown,25,Admin,California,Inactive,22/07/2022,116934.97,eva.brown@example.com,1954196663,Good,TRUE
EMP1918,Charlie,Brown,Charlie Brown,,HR,New York,Active,14/09/2024,99567.78,charlie.brown@example.com,5057303626,Good,TRUE
EMP1919,Charlie,Garcia,Charlie Garcia,30,Admin,Texas,Active,10/10/2021,90216.76,charlie.garcia@example.com,9246320373,Average,TRUE
EMP1920,Frank,Jones,Frank Jones,30,Admin,Illinois,Pending,12/03/2020,96588.73,frank.jones@example.com,7677537259,Average,TRUE
EMP1921,Charlie,Davis,Charlie Davis,35,Finance,Illinois,Active,28/12/2022,71109.18,charlie.davis@example.com,3214505765,Poor,TRUE
EMP1922,Grace,Smith,Grace Smith,40,Admin,Florida,Inactive,15/11/2020,50300.6,grace.smith@example.com,1945887070,Good,FALSE
EMP1923,Frank,Davis,Frank Davis,35,Finance,California,Pending,27/09/2023,60295.84,frank.davis@example.com,5534820127,Good,FALSE
EMP1924,Heidi,Smith,Heidi Smith,35,DevOps,Texas,Pending,07/09/2022,113012.21,heidi.smith@example.com,4008385075,Excellent,FALSE
EMP1925,Bob,Williams,Bob Williams,35,Cloud Tech,Florida,Pending,18/09/2024,65425.54,bob.williams@example.com,5975954507,Poor,TRUE
EMP1926,Frank,Jones,Frank Jones,25,Sales,Nevada,Active,09/04/2023,86850.37,frank.jones@example.com,9177680897,Excellent,TRUE
EMP1927,Eva,Brown,Eva Brown,30,Cloud Tech,Texas,Pending,05/10/2024,81182.07,eva.brown@example.com,1265742230,Good,TRUE
EMP1928,Bob,Miller,Bob Miller,,Finance,New York,Inactive,12/10/2021,92222.03,bob.miller@example.com,9646300401,Poor,TRUE
EMP1929,Alice,Smith,Alice Smith,35,Finance,New York,Pending,14/10/2024,79934.83,alice.smith@example.com,3693626893,Average,TRUE
EMP1930,Alice,Davis,Alice Davis,35,HR,California,Inactive,01/07/2022,111201.12,alice.davis@example.com,3012047136,Poor,FALSE
EMP1931,Heidi,Brown,Heidi Brown,40,Finance,California,Active,08/07/2024,100960.05,heidi.brown@example.com,2711759573,Average,FALSE
EMP1932,Grace,Smith,Grace Smith,30,Sales,Illinois,Active,21/10/2020,64544.87,grace.smith@example.com,9885582983,Average,TRUE
EMP1933,Frank,Smith,Frank Smith,25,Sales,Florida,Active,14/01/2020,78662.24,frank.smith@example.com,9330674583,Poor,TRUE
EMP1934,Grace,Garcia,Grace Garcia,30,Sales,Florida,Pending,09/03/2023,102867.06,grace.garcia@example.com,7609441282,Average,TRUE
EMP1935,Charlie,Smith,Charlie Smith,40,HR,Illinois,Inactive,27/03/2020,107595.95,charlie.smith@example.com,3372188565,Excellent,TRUE
EMP1936,Eva,Miller,Eva Miller,40,Sales,Nevada,Inactive,04/04/2021,N/A,eva.miller@example.com,6954132970,Good,FALSE
EMP1937,Eva,Jones,Eva Jones,35,DevOps,Nevada,Inactive,11/09/2020,95766.91,eva.jones@example.com,5066626704,Average,TRUE
EMP1938,Grace,Miller,Grace Miller,30,Finance,Nevada,Pending,16/05/2021,51990.98,grace.miller@example.com,5143776935,Excellent,TRUE
EMP1939,Heidi,Johnson,Heidi Johnson,25,Sales,Nevada,Inactive,05/04/2023,83634.01,heidi.johnson@example.com,6343925294,Average,TRUE
EMP1940,Eva,Brown,Eva Brown,40,DevOps,Texas,Inactive,15/11/2022,N/A,eva.brown@example.com,9611110285,Good,TRUE
EMP1941,Eva,Jones,Eva Jones,30,Sales,Texas,Active,16/10/2021,82273.08,eva.jones@example.com,7120072023,Excellent,FALSE
EMP1942,Frank,Garcia,Frank Garcia,30,Cloud Tech,California,Inactive,09/05/2022,94537.3,frank.garcia@example.com,5591024509,Good,TRUE
EMP1943,Alice,Jones,Alice Jones,35,HR,Illinois,Pending,06/06/2020,85970.65,alice.jones@example.com,9109032670,Good,TRUE
EMP1944,Charlie,Jones,Charlie Jones,25,Sales,New York,Pending,22/10/2021,111071.02,charlie.jones@example.com,4949819420,Excellent,FALSE
EMP1945,Eva,Davis,Eva Davis,35,DevOps,Nevada,Pending,12/01/2022,56708.34,eva.davis@example.com,7942817933,Excellent,FALSE
EMP1946,Charlie,Jones,Charlie Jones,25,Admin,Illinois,Inactive,02/02/2022,104516.55,charlie.jones@example.com,652775843,Excellent,FALSE
EMP1947,Charlie,Garcia,Charlie Garcia,25,Admin,New York,Pending,28/03/2021,108210.15,charlie.garcia@example.com,6634533721,Poor,TRUE
EMP1948,Bob,Miller,Bob Miller,40,Finance,Texas,Active,03/08/2024,N/A,bob.miller@example.com,109121721,Excellent,TRUE
EMP1949,Frank,Jones,Frank Jones,35,DevOps,California,Active,31/07/2024,80935.65,frank.jones@example.com,1455937660,Excellent,FALSE
EMP1950,Frank,Williams,Frank Williams,30,DevOps,California,Active,04/03/2024,107020.19,frank.williams@example.com,8943705262,Excellent,FALSE
EMP1951,Charlie,Brown,Charlie Brown,30,HR,New York,Active,23/09/2020,118677.67,charlie.brown@example.com,5100462775,Excellent,FALSE
EMP1952,Bob,Jones,Bob Jones,25,Cloud Tech,Florida,Inactive,28/03/2020,63744.57,bob.jones@example.com,5725659201,Average,FALSE
EMP1953,Alice,Brown,Alice Brown,40,Cloud Tech,California,Active,15/05/2020,N/A,alice.brown@example.com,4617520237,Poor,FALSE
EMP1954,Bob,Williams,Bob Williams,25,Sales,New York,Pending,13/02/2021,62934.73,bob.williams@example.com,9743260054,Good,FALSE
EMP1955,Bob,Williams,Bob Williams,30,DevOps,California,Pending,13/12/2021,74654.23,bob.williams@example.com,9550178331,Excellent,TRUE
EMP1956,David,Brown,David Brown,,Sales,Texas,Active,05/08/2024,N/A,david.brown@example.com,5848689992,Average,TRUE
EMP1957,David,Smith,David Smith,30,HR,New York,Pending,09/01/2020,118150.59,david.smith@example.com,6079848703,Average,TRUE
EMP1958,David,Johnson,David Johnson,,DevOps,Florida,Inactive,30/11/2023,91256.64,david.johnson@example.com,5069176798,Average,FALSE
EMP1959,Bob,Davis,Bob Davis,30,HR,Florida,Inactive,14/03/2021,85997.57,bob.davis@example.com,3593744038,Good,FALSE
EMP1960,Frank,Smith,Frank Smith,25,Finance,Texas,Pending,05/10/2020,84707.12,frank.smith@example.com,4640830372,Excellent,FALSE
EMP1961,Eva,Smith,Eva Smith,,DevOps,Texas,Active,02/11/2021,84559.9,eva.smith@example.com,6060148859,Poor,FALSE
EMP1962,Heidi,Miller,Heidi Miller,,DevOps,California,Pending,18/09/2024,81076.91,heidi.miller@example.com,8490793883,Poor,FALSE
EMP1963,Eva,Davis,Eva Davis,40,Admin,Texas,Inactive,22/10/2023,N/A,eva.davis@example.com,1368528305,Average,FALSE
EMP1964,Heidi,Davis,Heidi Davis,25,Finance,Florida,Pending,10/09/2023,97356.31,heidi.davis@example.com,1537012423,Good,TRUE
EMP1965,Grace,Smith,Grace Smith,40,DevOps,Illinois,Active,27/02/2024,114770.32,grace.smith@example.com,4626325143,Good,TRUE
EMP1966,Bob,Jones,Bob Jones,35,Admin,California,Active,03/05/2023,109082.07,bob.jones@example.com,8811210313,Good,FALSE
EMP1967,David,Miller,David Miller,40,DevOps,Florida,Inactive,15/04/2024,99944.57,david.miller@example.com,2175188780,Poor,TRUE
EMP1968,Eva,Miller,Eva Miller,40,HR,Florida,Pending,20/05/2023,116509.72,eva.miller@example.com,7941515262,Average,FALSE
